,Date_Time,Day_of_Week,Time_Bin,Race,Gender,Body_Size,Age_Group,Age_Range,Age_Group,With_Kids,Kids_Category,Basket_Size,Basket_colour,Attire,Shirt_Colour,shirt_type,Pants_Colour,pants_type,Wash_Item,Washer_No,Dryer_No,Spectacles,TimeSpent_minutes,buyDrinks,TotalSpent_RM,latitude,longitude,Num_of_Baskets,weather,rainfall_level,temp
105,2015-01-11 07:49:27,Sunday,Early Morning,indian,male,thin,Adults,52.0,Adults,no,no_kids,big,yellow,casual,red,short_sleeve,purple,short,clothes,4,8,no,32.0,5.0,16.0,2.923524901,101.7374016,2.0,"Rain, Partially cloudy",7.849,27.1
106,2015-02-11 13:32:51,Wednesday,Afternoon,foreigner,male,thin,Adults,44.0,Adults,no,no_kids,big,white,Others,orange,long_sleeve,black,long,clothes,3,9,no,11.0,4.0,8.0,2.943017762,101.7169631,1.0,"Rain, Partially cloudy",0.53,27.5
107,2015-02-11 13:54:53,Wednesday,Afternoon,indian,male,moderate,Adults,50.0,Adults,no,no_kids,small,black,casual,black,short_sleeve,black,long,clothes,6,10,no,26.0,3.0,12.0,2.927838796,101.6800139,2.0,"Rain, Partially cloudy",0.53,27.5
108,2015-02-11 14:29:06,Wednesday,Afternoon,malay,female,fat,Young Adults,34.0,Adults,no,no_kids,big,red,casual,white,short_sleeve,black,long,clothes,3,7,no,22.0,5.0,16.0,2.943391953,101.6838972,1.0,"Rain, Partially cloudy",0.53,27.5
109,2015-02-11 14:40:43,Wednesday,Afternoon,malay,female,Others,Adults,53.0,Adults,no,no_kids,big,white,formal,black,long_sleeve,black,long,clothes,6,7,no,22.0,0.0,15.0,2.955817524,101.6291738,3.0,"Rain, Partially cloudy",0.53,27.5
110,2015-02-11 14:50:13,Wednesday,Afternoon,malay,male,fat,Adults,39.0,Adults,no,no_kids,small,white,casual,Others,short_sleeve,Others,long,clothes,6,8,no,60.0,4.0,14.0,2.933546101,101.6685273,1.0,"Rain, Partially cloudy",0.53,27.5
111,2015-02-11 15:15:59,Wednesday,Afternoon,indian,female,thin,Adults,36.0,Adults,no,no_kids,big,red,casual,blue,long_sleeve,black,long,clothes,4,8,no,17.0,4.0,19.0,2.908471426,101.6472248,2.0,"Rain, Partially cloudy",0.53,27.5
112,2015-02-11 17:19:17,Wednesday,Afternoon,malay,female,fat,Adults,44.0,Adults,no,no_kids,big,Others,traditional,white,Others,white,long,clothes,6,9,yes,30.0,5.0,10.0,2.944287621,101.7450908,3.0,"Rain, Partially cloudy",0.53,27.5
113,2015-02-11 17:23:07,Wednesday,Afternoon,malay,female,fat,Adults,50.0,Adults,no,no_kids,big,red,traditional,red,long_sleeve,red,long,clothes,5,9,yes,19.0,0.0,15.0,2.938080613,101.6446418,3.0,"Rain, Partially cloudy",0.53,27.5
114,2015-02-11 17:47:23,Wednesday,Afternoon,indian,female,thin,Young Adults,28.0,Adults,no,no_kids,big,black,casual,black,short_sleeve,Others,long,blankets,4,8,no,19.0,0.0,11.0,2.968831167,101.6437951,3.0,"Rain, Partially cloudy",0.53,27.5
115,2015-02-11 18:39:35,Wednesday,Everning,malay,female,thin,Young Adults,33.0,Adults,no,no_kids,small,pink,traditional,purple,long_sleeve,purple,long,clothes,3,10,no,32.0,5.0,9.0,2.937364649,101.6856716,1.0,"Rain, Partially cloudy",0.53,27.5
116,2015-02-11 19:00:24,Wednesday,Everning,malay,female,moderate,Young Adults,34.0,Adults,no,no_kids,big,black,Others,blue,long_sleeve,black,long,clothes,6,7,no,53.0,0.0,9.0,2.934838576,101.7238196,1.0,"Rain, Partially cloudy",0.53,27.5
117,2015-02-11 19:02:13,Wednesday,Everning,malay,male,fat,Adults,40.0,Adults,no,no_kids,big,blue,casual,black,short_sleeve,Others,long,clothes,5,9,no,48.0,3.0,11.0,2.936138329,101.7184584,1.0,"Rain, Partially cloudy",0.53,27.5
118,2015-02-11 19:14:08,Wednesday,Everning,indian,female,moderate,Adults,52.0,Adults,no,no_kids,big,red,casual,orange,short_sleeve,black,short,clothes,5,8,no,11.0,2.0,9.0,2.960788038,101.6495573,1.0,"Rain, Partially cloudy",0.53,27.5
119,2015-02-11 19:14:08,Wednesday,Everning,chinese,male,fat,Adults,54.0,Adults,no,no_kids,big,blue,casual,black,short_sleeve,white,short,clothes,3,7,no,50.0,5.0,9.0,2.935664733,101.7007438,2.0,"Rain, Partially cloudy",0.53,27.5
120,2015-02-11 19:35:06,Wednesday,Everning,malay,female,moderate,Adults,38.0,Adults,no,no_kids,big,blue,Others,Others,short_sleeve,red,short,clothes,3,10,no,33.0,0.0,18.0,2.916069594,101.7182686,3.0,"Rain, Partially cloudy",0.53,27.5
121,2015-02-11 19:36:41,Wednesday,Everning,foreigner,male,thin,Adults,43.0,Adults,no,no_kids,small,brown,casual,grey,short_sleeve,brown,short,clothes,5,10,no,39.0,2.0,10.0,2.908670847,101.7407729,2.0,"Rain, Partially cloudy",0.53,27.5
122,2015-02-11 20:11:16,Wednesday,Everning,malay,male,Others,Adults,52.0,Adults,no,no_kids,big,blue,traditional,brown,long_sleeve,brown,long,clothes,6,9,yes,27.0,0.0,21.0,2.91131555,101.679802,2.0,"Rain, Partially cloudy",0.53,27.5
123,2015-02-11 20:11:16,Wednesday,Everning,malay,Others,fat,Adults,37.0,Adults,no,no_kids,big,grey,casual,green,short_sleeve,Others,long,clothes,3,9,no,49.0,4.0,21.0,2.949295895,101.6396812,3.0,"Rain, Partially cloudy",0.53,27.5
124,2015-02-11 21:31:46,Wednesday,Night,malay,female,thin,Adults,53.0,Adults,no,no_kids,big,green,formal,white,long_sleeve,black,long,clothes,5,10,no,35.0,4.0,16.0,2.914400354,101.7357973,3.0,"Rain, Partially cloudy",0.53,27.5
125,2015-02-11 21:36:02,Wednesday,Night,malay,male,thin,Adults,39.0,Adults,no,no_kids,big,Others,casual,Others,short_sleeve,Others,long,blankets,4,8,yes,43.0,5.0,14.0,2.923221244,101.649769,3.0,"Rain, Partially cloudy",0.53,27.5
126,2015-02-11 22:08:41,Wednesday,Night,indian,male,Others,Young Adults,32.0,Adults,no,no_kids,big,white,casual,brown,short_sleeve,grey,long,clothes,6,10,no,18.0,1.0,14.0,2.973088648,101.6651585,3.0,"Rain, Partially cloudy",0.53,27.5
127,2015-02-11 22:10:28,Wednesday,Night,malay,female,thin,Adults,39.0,Adults,no,no_kids,Others,pink,Others,purple,long_sleeve,purple,long,clothes,3,8,yes,43.0,0.0,7.0,2.911870442,101.6832623,1.0,"Rain, Partially cloudy",0.53,27.5
128,2015-02-11 23:09:00,Wednesday,Night,indian,female,thin,Young Adults,33.0,Adults,no,no_kids,big,white,casual,black,short_sleeve,black,long,clothes,5,9,no,54.0,5.0,7.0,2.933525997,101.7384456,2.0,"Rain, Partially cloudy",0.53,27.5
129,2015-02-11 23:14:25,Wednesday,Night,indian,female,fat,Young Adults,30.0,Adults,no,no_kids,big,white,traditional,green,short_sleeve,black,long,blankets,3,8,no,14.0,2.0,21.0,2.909648859,101.7357739,3.0,"Rain, Partially cloudy",0.53,27.5
130,2015-03-11 00:34:09,Wednesday,Early Morning,indian,Others,thin,Young Adults,30.0,Adults,no,no_kids,big,white,casual,black,short_sleeve,black,long,clothes,5,8,no,31.0,4.0,8.0,2.944681298,101.6922647,2.0,"Rain, Partially cloudy",14.814,27.5
131,2015-03-11 08:51:31,Wednesday,Morning,chinese,male,fat,Adults,39.0,Adults,no,no_kids,big,blue,casual,grey,short_sleeve,blue,short,clothes,4,7,yes,32.0,1.0,16.0,2.918683142,101.7328589,2.0,"Rain, Partially cloudy",14.814,27.5
132,2015-03-11 10:39:34,Wednesday,Morning,malay,female,thin,Young Adults,34.0,Adults,no,no_kids,big,blue,formal,orange,long_sleeve,blue,long,clothes,4,7,no,54.0,3.0,15.0,2.930154141,101.6609396,3.0,"Rain, Partially cloudy",14.814,27.5
133,2015-03-11 14:27:01,Wednesday,Afternoon,chinese,male,moderate,Adults,55.0,Adults,no,no_kids,Others,black,Others,brown,short_sleeve,black,short,clothes,3,7,no,24.0,5.0,16.0,2.917883712,101.719975,2.0,"Rain, Partially cloudy",14.814,27.5
134,2015-03-11 15:22:19,Wednesday,Afternoon,indian,Others,moderate,Adults,47.0,Adults,no,no_kids,big,white,casual,red,short_sleeve,grey,short,clothes,3,10,no,49.0,3.0,11.0,2.926158683,101.6418201,1.0,"Rain, Partially cloudy",14.814,27.5
135,2015-03-11 17:15:38,Wednesday,Afternoon,chinese,male,thin,Adults,45.0,Adults,no,no_kids,Others,red,Others,red,short_sleeve,blue,short,clothes,4,8,no,45.0,0.0,18.0,2.940978723,101.6433598,3.0,"Rain, Partially cloudy",14.814,27.5
136,2015-03-11 17:51:32,Wednesday,Afternoon,malay,female,fat,Young Adults,31.0,Adults,no,no_kids,big,blue,Others,blue,long_sleeve,blue,long,clothes,4,8,no,51.0,1.0,18.0,2.928152378,101.7331086,2.0,"Rain, Partially cloudy",14.814,27.5
137,2015-03-11 18:47:12,Wednesday,Everning,chinese,female,thin,Adults,41.0,Adults,no,no_kids,big,orange,casual,grey,long_sleeve,Others,long,clothes,3,8,no,18.0,3.0,16.0,2.928966658,101.703524,2.0,"Rain, Partially cloudy",14.814,27.5
138,2015-03-11 19:16:59,Wednesday,Everning,foreigner,male,thin,Adults,42.0,Adults,no,no_kids,big,white,casual,Others,short_sleeve,pink,short,clothes,6,9,no,16.0,2.0,15.0,2.939141274,101.6448118,2.0,"Rain, Partially cloudy",14.814,27.5
139,2015-03-11 19:37:38,Wednesday,Everning,foreigner,Others,fat,Adults,36.0,Adults,no,no_kids,big,grey,casual,yellow,short_sleeve,black,long,clothes,5,7,no,14.0,3.0,19.0,2.948545067,101.7300481,1.0,"Rain, Partially cloudy",14.814,27.5
140,2015-03-11 19:37:38,Wednesday,Everning,foreigner,female,fat,Adults,54.0,Adults,no,no_kids,big,white,Others,green,long_sleeve,white,long,blankets,5,8,no,48.0,5.0,20.0,2.909665212,101.7179025,3.0,"Rain, Partially cloudy",14.814,27.5
141,2015-03-11 19:40:43,Wednesday,Everning,malay,female,Others,Adults,47.0,Adults,no,no_kids,big,white,casual,red,short_sleeve,brown,long,clothes,5,10,no,42.0,3.0,7.0,2.910426184,101.6647436,1.0,"Rain, Partially cloudy",14.814,27.5
142,2015-03-11 20:20:31,Wednesday,Everning,malay,male,fat,Young Adults,29.0,Adults,no,no_kids,big,red,casual,purple,short_sleeve,white,short,clothes,4,8,no,60.0,5.0,15.0,2.954490883,101.7302788,3.0,"Rain, Partially cloudy",14.814,27.5
143,2015-03-11 20:22:04,Wednesday,Everning,malay,female,fat,Adults,41.0,Adults,no,no_kids,Others,black,casual,green,short_sleeve,black,long,clothes,6,9,no,29.0,4.0,7.0,2.934852095,101.6800077,3.0,"Rain, Partially cloudy",14.814,27.5
144,2015-03-11 20:44:37,Wednesday,Everning,malay,female,thin,Adults,50.0,Adults,no,no_kids,Others,grey,casual,green,short_sleeve,grey,short,clothes,6,10,no,37.0,4.0,20.0,2.92262312,101.6290685,3.0,"Rain, Partially cloudy",14.814,27.5
145,2015-03-11 21:13:30,Wednesday,Night,malay,Others,fat,Adults,54.0,Adults,no,no_kids,big,blue,casual,black,short_sleeve,black,long,blankets,3,9,no,23.0,1.0,7.0,2.916176537,101.744742,3.0,"Rain, Partially cloudy",14.814,27.5
146,2015-03-11 21:15:51,Wednesday,Night,malay,female,fat,Adults,48.0,Adults,no,no_kids,big,black,casual,black,long_sleeve,pink,short,clothes,4,8,no,11.0,5.0,14.0,2.963808387,101.6600931,2.0,"Rain, Partially cloudy",14.814,27.5
147,2015-03-11 21:15:51,Wednesday,Night,chinese,female,thin,Adults,41.0,Adults,no,no_kids,Others,white,casual,yellow,short_sleeve,black,short,blankets,3,7,no,60.0,5.0,18.0,2.970555551,101.6721027,1.0,"Rain, Partially cloudy",14.814,27.5
148,2015-03-11 21:26:53,Wednesday,Night,foreigner,male,fat,Young Adults,29.0,Adults,no,no_kids,big,black,casual,yellow,Others,grey,long,clothes,5,7,no,27.0,0.0,17.0,2.923960232,101.6466016,1.0,"Rain, Partially cloudy",14.814,27.5
149,2015-03-11 21:30:09,Wednesday,Night,malay,male,thin,Young Adults,34.0,Adults,no,no_kids,big,red,casual,black,short_sleeve,grey,long,clothes,4,7,yes,15.0,1.0,15.0,2.966209275,101.7455878,1.0,"Rain, Partially cloudy",14.814,27.5
150,2015-03-11 21:32:52,Wednesday,Night,malay,male,fat,Young Adults,29.0,Adults,yes,young,big,white,casual,yellow,short_sleeve,grey,long,clothes,5,9,no,12.0,1.0,20.0,2.926046437,101.7119397,2.0,"Rain, Partially cloudy",14.814,27.5
151,2015-03-11 21:56:30,Wednesday,Night,indian,male,moderate,Adults,39.0,Adults,no,no_kids,big,red,casual,green,short_sleeve,black,long,clothes,3,10,no,50.0,0.0,18.0,2.926598449,101.6409275,2.0,"Rain, Partially cloudy",14.814,27.5
152,2015-03-11 22:32:11,Wednesday,Night,malay,male,thin,Young Adults,32.0,Adults,no,no_kids,big,red,casual,yellow,short_sleeve,grey,long,clothes,5,8,no,37.0,4.0,7.0,2.911749896,101.7255672,2.0,"Rain, Partially cloudy",14.814,27.5
153,2015-03-11 22:33:00,Wednesday,Night,malay,male,moderate,Young Adults,29.0,Adults,no,no_kids,big,blue,formal,white,short_sleeve,grey,long,clothes,6,8,no,45.0,2.0,9.0,2.937933841,101.6562815,1.0,"Rain, Partially cloudy",14.814,27.5
154,2015-03-11 22:33:00,Wednesday,Night,foreigner,female,thin,Adults,48.0,Adults,yes,toddler,big,red,casual,red,short_sleeve,black,long,clothes,3,10,yes,17.0,5.0,18.0,2.94460642,101.722599,3.0,"Rain, Partially cloudy",14.814,27.5
155,2015-03-11 22:42:30,Wednesday,Night,chinese,male,moderate,Adults,54.0,Adults,yes,young,Others,black,casual,grey,short_sleeve,red,long,clothes,4,8,no,46.0,3.0,18.0,2.926061332,101.7117079,2.0,"Rain, Partially cloudy",14.814,27.5
156,2015-03-11 23:30:29,Wednesday,Night,malay,female,fat,Young Adults,35.0,Adults,no,no_kids,big,green,casual,red,short_sleeve,grey,long,clothes,5,7,no,21.0,1.0,14.0,2.957069393,101.6707545,1.0,"Rain, Partially cloudy",14.814,27.5
157,2015-03-11 23:39:34,Wednesday,Night,malay,male,moderate,Adults,37.0,Adults,no,no_kids,big,red,Others,brown,short_sleeve,white,long,blankets,3,7,no,15.0,0.0,7.0,2.916985714,101.6429315,2.0,"Rain, Partially cloudy",14.814,27.5
158,2015-03-11 23:54:41,Wednesday,Night,malay,Others,thin,Adults,55.0,Adults,no,no_kids,big,Others,casual,white,Others,black,short,clothes,6,9,no,20.0,3.0,10.0,2.922022975,101.6642776,2.0,"Rain, Partially cloudy",14.814,27.5
159,2015-04-11 01:35:20,Saturday,Early Morning,foreigner,Others,Others,Young Adults,30.0,Adults,no,no_kids,big,white,casual,grey,short_sleeve,black,short,clothes,4,8,no,39.0,2.0,15.0,2.962342707,101.6555812,1.0,Partially cloudy,0.0,28.1
160,2015-04-11 02:39:24,Saturday,Early Morning,foreigner,female,fat,Young Adults,28.0,Adults,no,no_kids,big,green,casual,grey,short_sleeve,blue,long,clothes,6,8,no,22.0,1.0,20.0,2.922829261,101.7104236,2.0,Partially cloudy,0.0,28.1
161,2015-04-11 02:39:24,Saturday,Early Morning,foreigner,female,moderate,Adults,44.0,Adults,no,no_kids,big,red,casual,pink,short_sleeve,grey,long,clothes,4,9,no,49.0,0.0,8.0,2.931169685,101.662908,1.0,Partially cloudy,0.0,28.1
162,2015-04-11 03:59:41,Saturday,Early Morning,indian,male,moderate,Young Adults,33.0,Adults,no,no_kids,big,purple,casual,white,short_sleeve,black,long,clothes,5,10,yes,42.0,4.0,16.0,2.970966455,101.6698387,2.0,Partially cloudy,0.0,28.1
163,2015-04-11 05:40:28,Saturday,Early Morning,malay,male,moderate,Young Adults,32.0,Adults,no,no_kids,big,red,casual,white,short_sleeve,grey,short,blankets,5,9,no,35.0,4.0,11.0,2.910689023,101.67458,2.0,Partially cloudy,0.0,28.1
164,2015-04-11 07:51:40,Saturday,Early Morning,malay,male,moderate,Adults,39.0,Adults,no,no_kids,big,blue,casual,black,short_sleeve,black,long,clothes,6,9,no,11.0,5.0,7.0,2.96958788,101.7254229,3.0,Partially cloudy,0.0,28.1
165,2015-04-11 09:12:22,Saturday,Morning,indian,Others,fat,Adults,36.0,Adults,no,no_kids,Others,blue,traditional,red,short_sleeve,white,long,clothes,6,10,no,51.0,0.0,11.0,2.953458546,101.6651416,2.0,Partially cloudy,0.0,28.1
166,2015-04-11 09:51:50,Saturday,Morning,malay,female,thin,Adults,39.0,Adults,yes,toddler,big,blue,traditional,pink,long_sleeve,pink,long,clothes,5,9,no,57.0,1.0,20.0,2.908012718,101.671837,2.0,Partially cloudy,0.0,28.1
167,2015-04-11 10:00:57,Saturday,Morning,foreigner,female,thin,Adults,48.0,Adults,no,no_kids,big,black,casual,white,short_sleeve,blue,long,clothes,6,8,no,30.0,0.0,16.0,2.951961613,101.6610564,3.0,Partially cloudy,0.0,28.1
168,2015-04-11 11:41:09,Saturday,Morning,indian,female,thin,Young Adults,34.0,Adults,no,no_kids,big,red,casual,Others,short_sleeve,black,long,blankets,6,8,no,20.0,3.0,8.0,2.926339562,101.6691782,1.0,Partially cloudy,0.0,28.1
169,2015-04-11 12:06:55,Saturday,Morning,indian,male,moderate,Adults,48.0,Adults,no,no_kids,big,white,formal,red,short_sleeve,black,long,clothes,4,7,no,25.0,5.0,14.0,2.908306481,101.6971095,3.0,Partially cloudy,0.0,28.1
170,2015-05-11 15:26:15,Monday,Afternoon,foreigner,male,moderate,Adults,46.0,Adults,no,no_kids,big,blue,casual,green,short_sleeve,blue,long,clothes,4,7,no,48.0,1.0,13.0,2.921783233,101.7364022,2.0,"Rain, Partially cloudy",6.188,29.2
171,2015-05-11 15:38:39,Monday,Afternoon,indian,male,fat,Adults,47.0,Adults,no,no_kids,Others,blue,casual,purple,short_sleeve,Others,long,clothes,5,9,no,52.0,5.0,13.0,2.956370061,101.636508,2.0,"Rain, Partially cloudy",6.188,29.2
172,2015-05-11 15:47:02,Monday,Afternoon,malay,male,moderate,Adults,55.0,Adults,no,no_kids,big,brown,casual,red,short_sleeve,Others,short,clothes,6,7,yes,60.0,4.0,13.0,2.957976267,101.7435219,1.0,"Rain, Partially cloudy",6.188,29.2
173,2015-11-15 07:29:00,Sunday,Early Morning,foreigner,female,thin,Adults,46.0,Adults,no,no_kids,big,red,traditional,green,long_sleeve,green,long,clothes,5,10,no,53.0,1.0,20.0,2.951763863,101.6804407,2.0,"Rain, Overcast",37.86,26.8
174,2015-11-15 08:08:58,Sunday,Morning,foreigner,male,fat,Adults,51.0,Adults,yes,young,big,white,Others,red,short_sleeve,grey,long,blankets,4,9,yes,17.0,3.0,10.0,2.926362293,101.633386,1.0,"Rain, Overcast",37.86,26.8
175,2015-11-15 08:23:09,Sunday,Morning,indian,male,thin,Young Adults,30.0,Adults,no,no_kids,Others,white,casual,white,short_sleeve,Others,short,clothes,5,7,no,58.0,2.0,19.0,2.931182467,101.7222527,3.0,"Rain, Overcast",37.86,26.8
176,2015-11-15 09:04:26,Sunday,Morning,malay,female,moderate,Young Adults,29.0,Adults,yes,baby,Others,pink,casual,black,short_sleeve,blue,long,clothes,4,8,no,16.0,5.0,8.0,2.928944835,101.6847153,1.0,"Rain, Overcast",37.86,26.8
177,2015-11-15 09:58:59,Sunday,Morning,chinese,male,thin,Adults,53.0,Adults,no,no_kids,big,white,casual,Others,short_sleeve,black,long,clothes,4,10,no,55.0,2.0,11.0,2.904908738,101.7302087,2.0,"Rain, Overcast",37.86,26.8
178,2015-11-15 10:26:01,Sunday,Morning,indian,female,thin,Adults,36.0,Adults,no,no_kids,big,black,formal,red,long_sleeve,black,long,blankets,3,7,no,34.0,3.0,11.0,2.95691776,101.7431918,2.0,"Rain, Overcast",37.86,26.8
179,2015-11-15 10:58:57,Sunday,Morning,malay,Others,thin,Adults,54.0,Adults,yes,toddler,Others,white,casual,black,long_sleeve,black,long,clothes,6,8,no,45.0,2.0,11.0,2.92109576,101.6954714,1.0,"Rain, Overcast",37.86,26.8
180,2015-11-15 10:58:57,Sunday,Morning,indian,Others,thin,Young Adults,35.0,Adults,no,no_kids,big,green,casual,grey,short_sleeve,grey,long,blankets,3,8,yes,51.0,3.0,14.0,2.925390268,101.6467035,2.0,"Rain, Overcast",37.86,26.8
181,2015-11-15 11:32:19,Sunday,Morning,malay,female,fat,Adults,38.0,Adults,no,no_kids,big,red,casual,white,short_sleeve,black,long,clothes,6,10,no,47.0,1.0,12.0,2.924209926,101.7295567,3.0,"Rain, Overcast",37.86,26.8
182,2015-11-15 11:59:28,Sunday,Morning,foreigner,Others,moderate,Adults,39.0,Adults,no,no_kids,big,blue,casual,pink,short_sleeve,white,short,clothes,5,10,yes,46.0,2.0,12.0,2.949288304,101.7265652,1.0,"Rain, Overcast",37.86,26.8
183,2015-11-15 12:00:15,Sunday,Morning,foreigner,female,fat,Young Adults,32.0,Adults,yes,toddler,big,red,Others,white,long_sleeve,black,long,clothes,3,10,no,44.0,5.0,16.0,2.949329951,101.7185974,1.0,"Rain, Overcast",37.86,26.8
184,2015-11-15 12:19:53,Sunday,Morning,foreigner,male,moderate,Adults,53.0,Adults,no,no_kids,big,orange,Others,white,short_sleeve,grey,short,blankets,5,8,no,25.0,4.0,15.0,2.959801738,101.695848,3.0,"Rain, Overcast",37.86,26.8
185,2015-11-15 13:38:37,Sunday,Afternoon,foreigner,female,fat,Adults,49.0,Adults,no,no_kids,big,yellow,casual,purple,long_sleeve,green,long,clothes,3,10,no,51.0,3.0,7.0,2.912657507,101.6860392,2.0,"Rain, Overcast",37.86,26.8
186,2015-11-15 13:56:02,Sunday,Afternoon,indian,male,thin,Adults,41.0,Adults,yes,young,big,orange,formal,red,short_sleeve,grey,long,clothes,6,10,no,34.0,2.0,20.0,2.910016739,101.6325166,2.0,"Rain, Overcast",37.86,26.8
187,2015-11-15 13:56:27,Sunday,Afternoon,indian,Others,Others,Young Adults,30.0,Adults,no,no_kids,big,white,casual,purple,short_sleeve,blue,long,blankets,5,8,yes,38.0,5.0,15.0,2.949624432,101.7314308,1.0,"Rain, Overcast",37.86,26.8
188,2015-11-15 14:20:40,Sunday,Afternoon,foreigner,female,thin,Adults,54.0,Adults,yes,baby,Others,white,casual,red,short_sleeve,black,long,blankets,6,8,no,44.0,3.0,21.0,2.926757025,101.7323894,3.0,"Rain, Overcast",37.86,26.8
189,2015-11-15 14:37:49,Sunday,Afternoon,malay,male,thin,Adults,50.0,Adults,yes,young,big,blue,casual,white,short_sleeve,blue,long,clothes,4,8,no,34.0,5.0,17.0,2.911332763,101.656706,2.0,"Rain, Overcast",37.86,26.8
190,2015-11-15 14:49:07,Sunday,Afternoon,indian,female,thin,Young Adults,35.0,Adults,no,no_kids,big,blue,casual,blue,short_sleeve,blue,short,blankets,6,10,no,12.0,2.0,12.0,2.966208972,101.68881,2.0,"Rain, Overcast",37.86,26.8
191,2015-11-15 14:49:07,Sunday,Afternoon,indian,Others,thin,Adults,46.0,Adults,no,no_kids,big,white,casual,red,short_sleeve,black,short,clothes,4,10,no,59.0,5.0,8.0,2.945685879,101.6329804,1.0,"Rain, Overcast",37.86,26.8
192,2015-11-15 14:54:24,Sunday,Afternoon,indian,Others,thin,Adults,51.0,Adults,no,no_kids,big,blue,Others,black,long_sleeve,Others,long,clothes,3,7,no,23.0,3.0,19.0,2.912125725,101.6350893,1.0,"Rain, Overcast",37.86,26.8
193,2015-11-23 16:05:10,Monday,Afternoon,malay,female,Others,Adults,40.0,Adults,yes,young,big,purple,Others,pink,short_sleeve,grey,long,clothes,3,7,no,41.0,1.0,8.0,2.962576415,101.6701237,3.0,"Rain, Partially cloudy",3.536,27.4
194,2015-11-23 16:35:09,Monday,Afternoon,malay,Others,moderate,Adults,54.0,Adults,yes,toddler,Others,pink,casual,blue,short_sleeve,blue,long,clothes,4,7,no,24.0,0.0,14.0,2.92186876,101.6395831,2.0,"Rain, Partially cloudy",3.536,27.4
195,2015-11-23 17:34:57,Monday,Afternoon,indian,male,fat,Adults,48.0,Adults,no,no_kids,big,yellow,Others,Others,short_sleeve,black,long,clothes,4,7,no,16.0,4.0,9.0,2.960326677,101.6821655,3.0,"Rain, Partially cloudy",3.536,27.4
196,2015-11-23 17:36:07,Monday,Afternoon,indian,Others,moderate,Adults,46.0,Adults,no,no_kids,big,pink,casual,Others,short_sleeve,blue,long,blankets,3,8,no,55.0,3.0,17.0,2.971093204,101.6927405,1.0,"Rain, Partially cloudy",3.536,27.4
197,2015-11-23 17:48:01,Monday,Afternoon,chinese,male,fat,Adults,45.0,Adults,no,no_kids,Others,green,casual,black,short_sleeve,blue,long,clothes,5,10,no,12.0,3.0,18.0,2.904890235,101.6777575,3.0,"Rain, Partially cloudy",3.536,27.4
198,2015-11-23 17:48:01,Monday,Afternoon,malay,female,moderate,Adults,45.0,Adults,no,no_kids,small,white,Others,brown,long_sleeve,blue,long,clothes,4,9,no,57.0,2.0,10.0,2.951330973,101.6562707,2.0,"Rain, Partially cloudy",3.536,27.4
